RESOLVED	spine-unity	SharpJson.Lexer	ParseString	SharpJson.Lexer	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	SharpJson.Lexer	index	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	SharpJson.Lexer	ParseString	SharpJson.Lexer	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	SharpJson.Lexer	stringBuffer	System.Char[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	.ctor	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	0	0	STATIC_FIELD	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	EmptyArray	T[]	STATIC	-	DIRECT
RESOLVED	spine-unity	SharpJson.Lexer	GetNumberString	SharpJson.Lexer	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	SharpJson.Lexer	index	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	SharpJson.Lexer	GetNumberString	SharpJson.Lexer	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	SharpJson.Lexer	index	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	SharpJson.Lexer	GetNumberString	SharpJson.Lexer	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	SharpJson.Lexer	json	System.Char[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	SharpJson.Lexer	GetNumberString	SharpJson.Lexer	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	SharpJson.Lexer	index	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_AttachmentThreshold	Spine.TrackEntry	TypeAnalysisContext	6C	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	attachmentThreshold	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_DrawOrderThreshold	Spine.TrackEntry	TypeAnalysisContext	70	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	drawOrderThreshold	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_Next	Spine.TrackEntry	TypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	next	Spine.TrackEntry	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_IsComplete	Spine.TrackEntry	TypeAnalysisContext	78	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	animationEnd	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_IsComplete	Spine.TrackEntry	TypeAnalysisContext	74	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	animationStart	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_IsComplete	Spine.TrackEntry	TypeAnalysisContext	88	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	trackTime	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_IsComplete	Spine.TrackEntry	TypeAnalysisContext	88	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	trackTime	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_IsComplete	Spine.TrackEntry	TypeAnalysisContext	88	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	trackTime	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_MixTime	Spine.TrackEntry	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	mixTime	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_MixDuration	Spine.TrackEntry	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	mixDuration	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_MixBlend	Spine.TrackEntry	TypeAnalysisContext	B0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	mixBlend	Spine.MixBlend	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_MixingFrom	Spine.TrackEntry	TypeAnalysisContext	20	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	mixingFrom	Spine.TrackEntry	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Items	T[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Items	T[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Items	T[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Items	T[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	Add	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	1C	0	UNKNOWN	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	version	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_MixingTo	Spine.TrackEntry	TypeAnalysisContext	28	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	mixingTo	Spine.TrackEntry	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	GrowIfNeeded	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	GrowIfNeeded	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Items	T[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	get_HoldPrevious	Spine.TrackEntry	TypeAnalysisContext	65	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	holdPrevious	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	ResetRotationDirections	Spine.TrackEntry	TypeAnalysisContext	C8	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	timelinesRotation	Spine.ExposedList`1<System.Single>	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	ToString	Spine.TrackEntry	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	animation	Spine.Animation	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.TrackEntry	ToString	Spine.TrackEntry	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.TrackEntry	animation	Spine.Animation	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	B4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionDegrees>k__BackingField	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A8	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU2>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	AC	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV2>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	54	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	44	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	4C	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	4C	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	EnsureCapacity	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Items	T[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	54	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	AC	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV2>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	4C	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A8	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU2>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	44	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	54	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A8	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU2>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	AC	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV2>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	48	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	4C	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	B4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionDegrees>k__BackingField	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	44	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	54	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	54	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	44	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetY	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	4C	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	A4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionV>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	54	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalHeight	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	60	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	uvs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionUVs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	60	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	uvs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	UpdateUVs	Spine.MeshAttachment	TypeAnalysisContext	B4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionDegrees>k__BackingField	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.EventQueue	add_AnimationsChanged	Spine.EventQueue	TypeAnalysisContext	30	0	THIS	CLASS_OBJECT_RELATIVE	Spine.EventQueue	AnimationsChanged	System.Action	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	CheckRange	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.ExposedList`1	CheckRange	Spine.ExposedList`1<T>	GenericInstanceTypeAnalysisContext	18	0	THIS	CLASS_OBJECT_RELATIVE	Spine.ExposedList`1<T>	Count	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	10	0	THIS	CLASS_OBJECT_RELATIVE	Spine.Attachment	<Name>k__BackingField	System.String	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	98	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RendererObject>k__BackingField	System.Object	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	40	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOffsetX	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	50	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionOriginalWidth	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	B0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionRotate>k__BackingField	System.Boolean	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	B4	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionDegrees>k__BackingField	System.Int32	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	A0	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<RegionU>k__BackingField	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	90	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	<Path>k__BackingField	System.String	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	78	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	r	System.Single	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionUVs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionUVs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	68	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	regionUVs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	60	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	uvs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	60	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	uvs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	60	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	uvs	System.Single[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	70	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	triangles	System.Int32[]	INSTANCE	-	DIRECT
RESOLVED	spine-unity	Spine.MeshAttachment	Copy	Spine.MeshAttachment	TypeAnalysisContext	70	0	THIS	CLASS_OBJECT_RELATIVE	Spine.MeshAttachment	triangles	System.Int32[]	INSTANCE	-	DIRECT
