base has no type, from no definition	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	UpdateSpineSkeleton	<untyped>			30	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	-	Subtract[2]:LocalVariable,LocalVariable	[v274 @ stack_-E8+30]
base has no type, from no definition	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	UpdateSpineSkeleton	<untyped>			34	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	-	Subtract[2]:LocalVariable,LocalVariable	[v274 @ stack_-E8+34]
base has no type, from no definition	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	UpdateSpineSkeleton	<untyped>			38	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	-	Call[14]:0x1854f00,LocalVariable,FieldReference,0x0,RuntimeMethodInfoAnalysisContext,LocalVariable,LocalVariable,LocalVariable,LocalVariable,LocalVariable,FieldReference,LocalVariable,FieldReference,FieldReference,LocalVariable,LocalVariable,0x0	[v274 @ stack_-E8+38]
base has no type, from no definition	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	UpdateSpineSkeleton	<untyped>			30	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	-	Subtract[2]:LocalVariable,LocalVariable	[v274 @ stack_-E8+30]
base has no type, from no definition	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	UpdateSpineSkeleton	<untyped>			34	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	-	Subtract[2]:LocalVariable,LocalVariable	[v274 @ stack_-E8+34]
base has no type, from no definition	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	UpdateSpineSkeleton	<untyped>			38	0	0	0	<none>	TYPE_PROPAGATION:entry-value	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	STACK_SLOT	NO_OWNER	-	Call[14]:0x1854f00,LocalVariable,FieldReference,0x0,RuntimeMethodInfoAnalysisContext,LocalVariable,LocalVariable,LocalVariable,LocalVariable,LocalVariable,FieldReference,LocalVariable,FieldReference,FieldReference,LocalVariable,LocalVariable,0x0	[v274 @ stack_-E8+38]
value type base	spine-unity	Spine.SkeletonJson	ReadAttachment	System.Int32	System.ValueType	TypeAnalysisContext	0	0	1	0	Add	MISSING_METADATA:inside-the-layout-between-fields	LAYOUT_KNOWN	1	10	NESTED:m_value	VALUE_RELATIVE	UNKNOWN:OPCODE:Add:Immediate+Immediate	NOT_A_FIELD_ACCESS	-	ShiftLeft[1]:LocalVariable,0x2	[v208 @ X8_v10 (System.Int32)+v181 @ X22_v4]
base has no type, from Add of Single[] and Int32	spine-unity	Spine.SkeletonJson	ReadVertices	<untyped>			20	0	0	0	Add	ARRAY_ELEMENT:array-typed-base	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	CALL_RESULT	NO_OWNER	-	Multiply[2]:LocalVariable,FieldReference	[v315 @ X10_v3+20]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.RewardedInterstitialAdDummyClient	CreateRewardedInterstitialAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	MethodInfo.is_inflated	And[1]:LocalVariable,0x2	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.RewardedInterstitialAdDummyClient	LoadAd	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	MethodInfo.is_inflated	And[1]:LocalVariable,0x2	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.RewardedInterstitialAdDummyClient	GetRewardItem	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	MethodInfo.is_inflated	And[1]:LocalVariable,0x2	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.RewardedInterstitialAdDummyClient	Show	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	MethodInfo.is_inflated	And[1]:LocalVariable,0x2	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.RewardedInterstitialAdDummyClient	SetServerSideVerificationOptions	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	MethodInfo.is_inflated	And[1]:LocalVariable,0x2	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
Il2CppMethodInfo.0x53	GoogleMobileAds	GoogleMobileAds.Common.RewardedInterstitialAdDummyClient	GetResponseInfoClient	Il2CppMethodInfo		RuntimeMethodInfoAnalysisContext	53	0	0	0	Move:type Il2CppMethodInfo	RUNTIME_STRUCT:RuntimeMethodInfoAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	MethodInfo.is_inflated	And[1]:LocalVariable,0x2	[v36 @ X0_v2 (Il2CppMethodInfo)+53]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.MobileAdsClient	GetDeviceScale	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v83 @ X0_v13+B8]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.MobileAdsClient	GetDeviceScale	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v84 @ X0_v21+B8]
absolute address	spine-unity-examples	Spine.Unity.Examples.SkeletonRagdoll2D	.ctor	<untyped>			408050	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[408050]
static field storage at 0x8	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnEnable	UnityEngine.Vector3	System.ValueType	TypeAnalysisContext	8	8	3	0	Move:memory	RUNTIME_STRUCT:StaticFieldStorageTypeAnalysisContext	LAYOUT_KNOWN	3	18	NESTED:z	VALUE_RELATIVE	STATIC_FIELD	SEARCH_EMPTY	Il2CppStaticFields	Multiply[1]:LocalVariable,FloatLiteral	[v336 @ X9_v9 (Il2CppStaticFields<UnityEngine.Vector3>)+8]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnEnable	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckGreaterOrEqual[2]:LocalVariable,LocalVariable	[v429 @ X8_v18+28]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnEnable	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckGreaterOrEqual[2]:LocalVariable,LocalVariable	[v429 @ X8_v18+28]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnEnable	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckGreaterOrEqual[2]:LocalVariable,LocalVariable	[v429 @ X8_v18+28]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnEnable	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckGreaterOrEqual[2]:LocalVariable,LocalVariable	[v429 @ X8_v18+28]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnEnable	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	CheckGreaterOrEqual[2]:LocalVariable,LocalVariable	[v429 @ X8_v18+28]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnDisable	<untyped>			20	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[2]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v243 @ X9_v6+20]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnDisable	<untyped>			24	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v243 @ X9_v6+24]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	OnDisable	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v243 @ X9_v6+28]
Il2CppClass.interface_offsets_count	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interface_offsets_count	Move[1]:LocalVariable	[v717 @ X8_v13 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+12E]
Il2CppClass.interface_offsets_count	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interface_offsets_count	Move[1]:LocalVariable	[v717 @ X8_v13 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+12E]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.RewardedInterstitialAdClient	GetRewardItem	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v200 @ X0_v19+B8]
Il2CppClass.interfaceOffsets	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interfaceOffsets	Add[1]:LocalVariable,0x8	[v717 @ X8_v13 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+B0]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.RewardedInterstitialAdClient	GetRewardItem	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v239 @ X0_v27+B8]
Il2CppClass.interface_offsets_count	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interface_offsets_count	Move[1]:LocalVariable	[v798 @ X8_v18 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+12E]
Il2CppClass.interface_offsets_count	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interface_offsets_count	Move[1]:LocalVariable	[v798 @ X8_v18 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+12E]
Il2CppClass.interfaceOffsets	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interfaceOffsets	Add[1]:LocalVariable,0x8	[v798 @ X8_v18 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+B0]
Il2CppClass.interface_offsets_count	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interface_offsets_count	Move[1]:LocalVariable	[v870 @ X8_v25 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+12E]
Il2CppClass.interface_offsets_count	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	12E	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interface_offsets_count	Move[1]:LocalVariable	[v870 @ X8_v25 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+12E]
Il2CppClass.interfaceOffsets	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>		RuntimeClassTypeAnalysisContext	B0	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.interfaceOffsets	Add[1]:LocalVariable,0x8	[v870 @ X8_v25 (Il2CppClass<GoogleMobileAds.Common.IAdLoaderClient>)+B0]
base has no type, from Add of an untyped local and Immediate	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:MERGED	NO_OWNER	-	CheckEqual[1]:LocalVariable,MemoryOperand	[v767 @ X10_v23-8]
base has no type, from Add of an untyped local and Immediate	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:MERGED	NO_OWNER	-	CheckEqual[1]:LocalVariable,MemoryOperand	[v842 @ X10_v18-8]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	DoUpdate	<untyped>			20	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[2]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v545 @ X8_v13+20]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	DoUpdate	<untyped>			24	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[3]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v545 @ X8_v13+24]
base has no type, from Add of the field Vector3[] and Int32	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityEyeConstraint	DoUpdate	<untyped>			28	0	0	0	Add	PAST_LAST_FIELD:value-type	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	INSTANCE_FIELD	NO_OWNER	-	MakeStruct[4]:LocalVariable,TypeAnalysisContext,MemoryOperand,MemoryOperand	[v545 @ X8_v13+28]
base has no type, from Add of an untyped local and Immediate	GoogleMobileAds	GoogleMobileAds.Api.AdLoader	.ctor	<untyped>			FFFFFFFFFFFFFFF8	0	0	0	Add	UNKNOWN:add-of-MemoryOperand	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:MERGED	NO_OWNER	-	CheckEqual[1]:LocalVariable,MemoryOperand	[v913 @ X10_v13-8]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.RequestConfigurationClient	GetRequestConfiguration	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v216 @ X0_v17+B8]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.RequestConfigurationClient	GetRequestConfiguration	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v255 @ X0_v25+B8]
base has no type, from Move from RuntimeClassTypeAnalysisContext	GoogleMobileAds	GoogleMobileAds.Android.RequestConfigurationClient	GetRequestConfiguration	<untyped>			B8	0	0	0	Move:type Il2CppClass<System.EmptyArray`1<System.Object>>	UNKNOWN:move-from-RuntimeClassTypeAnalysisContext	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN:OPCODE:Move:RuntimeClassTypeAnalysisContext	NO_OWNER	-	Move[1]:LocalVariable	[v296 @ X0_v34+B8]
past the last field of the base type	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityKinematicShadow	Start	UnityEngine.Component	UnityEngine.Object	TypeAnalysisContext	20	10	1	0	Move:ArrayAccess	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	UNKNOWN:OPCODE:Move:ArrayAccess	SEARCH_EMPTY	-	Call[2]:MethodAnalysisContext,LocalVariable,MemoryOperand	[v122 @ X24_v9 (UnityEngine.Component)+20]
past the last field of the base type	spine-unity-examples	Spine.Unity.Examples.SkeletonUtilityKinematicShadow	Start	UnityEngine.Component	UnityEngine.Object	TypeAnalysisContext	20	10	1	0	Move:ArrayAccess	PAST_LAST_FIELD:class	LAYOUT_KNOWN	1	10	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	UNKNOWN:OPCODE:Move:ArrayAccess	SEARCH_EMPTY	-	Call[3]:MethodAnalysisContext,LocalVariable,MemoryOperand	[v232 @ X22_v12 (UnityEngine.Component)+20]
past the last field of the base type	GoogleMobileAds	GoogleMobileAds.Api.AdSize	Equals	System.Object		TypeAnalysisContext	18	0	0	0	<none>	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	CheckNotEqual[2]:LocalVariable,FieldReference	[obj @ X1 (System.Object)+18]
past the last field of the base type	GoogleMobileAds	GoogleMobileAds.Api.AdSize	Equals	System.Object		TypeAnalysisContext	1C	0	0	0	<none>	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	CheckNotEqual[2]:LocalVariable,FieldReference	[obj @ X1 (System.Object)+1C]
past the last field of the base type	GoogleMobileAds	GoogleMobileAds.Api.AdSize	Equals	System.Object		TypeAnalysisContext	10	0	0	0	<none>	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	CheckNotEqual[2]:LocalVariable,FieldReference	[obj @ X1 (System.Object)+10]
past the last field of the base type	GoogleMobileAds	GoogleMobileAds.Api.AdSize	Equals	System.Object		TypeAnalysisContext	14	0	0	0	<none>	NO_KNOWN_LAYOUT:type-has-no-instance-fields	NO_INSTANCE_FIELDS	0	0	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	PARAMETER	SEARCH_EMPTY	-	Subtract[2]:LocalVariable,FieldReference	[obj @ X1 (System.Object)+14]
Il2CppClass.vtable	GoogleMobileAds	GoogleMobileAds.Api.AdSize	op_Equality	Il2CppClass<GoogleMobileAds.Api.AdSize>		RuntimeClassTypeAnalysisContext	138	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.vtable	Move[1]:LocalVariable	[v2 @ X8_v1 (Il2CppClass<GoogleMobileAds.Api.AdSize>)+138]
Il2CppClass.0x140	GoogleMobileAds	GoogleMobileAds.Api.AdSize	op_Equality	Il2CppClass<GoogleMobileAds.Api.AdSize>		RuntimeClassTypeAnalysisContext	140	0	0	0	Move:memory	RUNTIME_STRUCT:RuntimeClassTypeAnalysisContext	RUNTIME_STRUCT	0	0	-	NOT_APPLICABLE	RUNTIME_STRUCTURE	SEARCH_EMPTY	Il2CppClass.vtable[]	Move[1]:LocalVariable	[v2 @ X8_v1 (Il2CppClass<GoogleMobileAds.Api.AdSize>)+140]
absolute address	GoogleMobileAds	GoogleMobileAds.Api.AdSize	.cctor	<untyped>			407ED0	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[407ED0]
absolute address	GoogleMobileAds	GoogleMobileAds.Api.AdSize	.cctor	<untyped>			407C40	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[407C40]
absolute address	GoogleMobileAds	GoogleMobileAds.Api.AdSize	.cctor	<untyped>			407BB0	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[407BB0]
absolute address	GoogleMobileAds	GoogleMobileAds.Api.AdSize	.cctor	<untyped>			407B50	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[407B50]
absolute address	GoogleMobileAds	GoogleMobileAds.Api.AdSize	.cctor	<untyped>			407D00	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[407D00]
absolute address	GoogleMobileAds	GoogleMobileAds.Api.AdSize	.cctor	<untyped>			407ED0	0	0	0	<none>	UNKNOWN:absolute-address	NO_BASE_TYPE	0	0	-	NOT_APPLICABLE	UNKNOWN	NO_OWNER	-	Move[1]:FieldReference	[407ED0]
past the last field of the base type	Assembly-CSharp	AdManager+<>c__DisplayClass17_0	<ShowToast>b__0	UnityEngine.AndroidJavaClass	UnityEngine.AndroidJavaObject	TypeAnalysisContext	B8	18	2	0	Newobj	PAST_LAST_FIELD:class	LAYOUT_KNOWN	2	18	BEYOND_LAYOUT	CLASS_OBJECT_RELATIVE	UNKNOWN:MERGED	SEARCH_EMPTY	-	Move[1]:LocalVariable	[v50 @ X0_v3 (UnityEngine.AndroidJavaClass)+B8]
